school_year,school_code,school_name,sid,grade_level,el_status,iep,ecodis,days_enrolled_at_school,days_absent_at_school,days_suspended_out_of_school,marking_period,course,final_grade_mark
2018,410,SCHOOL B,3642,9,Current EL,0,1,281,6,0,Fall,Math 9,A-
2018,410,SCHOOL B,3716,9,Current EL,0,1,281,3,0,Fall,Math 9,F
2018,410,SCHOOL B,3958,9,Current EL,0,1,281,8,0,Fall,Math 9,A
2018,410,SCHOOL B,4041,9,Current EL,1,1,281,9,0,Fall,Math 9,B-
2018,410,SCHOOL B,4751,9,Current EL,0,1,281,22,0,Fall,Math 9,C
2018,410,SCHOOL B,4868,9,Current EL,0,1,281,8,0,Fall,Math 9,A-
2018,410,SCHOOL B,5005,9,Current EL,0,1,281,4,0,Fall,Math 9,C+
2018,410,SCHOOL B,5681,9,Current EL,0,1,281,22,0,Fall,Math 9,B-
2018,410,SCHOOL B,5757,9,Current EL,0,1,281,35,0,Fall,Math 9,B
2018,410,SCHOOL B,5912,9,Current EL,0,1,281,13,0,Fall,Math 9,A+
2018,410,SCHOOL B,6209,9,Current EL,0,1,281,6,0,Fall,Math 9,F
2018,410,SCHOOL B,6351,9,Current EL,0,1,281,9,0,Fall,Math 9,F
2018,410,SCHOOL B,6397,9,Current EL,0,1,281,1,0,Fall,Math 9,F
2018,410,SCHOOL B,6439,9,Current EL,1,1,281,36,0,Fall,Math 9,A
2018,410,SCHOOL B,6446,9,Current EL,0,1,281,5,0,Fall,Math 9,C
2018,410,SCHOOL B,6517,9,Current EL,0,1,281,3,0,Fall,Math 9,A+
2018,410,SCHOOL B,6530,9,Current EL,1,1,281,0,0,Fall,Math 9,F
2018,410,SCHOOL B,6553,9,Current EL,0,1,281,0,0,Fall,Math 9,F
2018,410,SCHOOL B,6580,9,Current EL,1,1,261,0,0,Fall,Math 9,D
2018,410,SCHOOL B,6690,9,Current EL,0,1,281,1,0,Fall,Math 9,C
2018,410,SCHOOL B,6917,9,Current EL,0,1,281,8,0,Fall,Math 9,A
2018,410,SCHOOL B,7003,9,Current EL,0,1,281,0,0,Fall,Math 9,D-
2018,410,SCHOOL B,7226,9,Current EL,1,1,281,23,0,Fall,Math 9,F
2018,410,SCHOOL B,7232,9,Current EL,0,1,281,22,0,Fall,Math 9,B-
2018,410,SCHOOL B,7322,9,Current EL,0,1,281,21,0,Fall,Math 9,D-
2018,410,SCHOOL B,7573,9,Current EL,1,1,281,8,0,Fall,Math 9,C-
2018,410,SCHOOL B,7779,9,Current EL,1,1,281,8,0,Fall,Math 9,F
2018,410,SCHOOL B,7851,9,Current EL,1,1,281,22,0,Fall,Math 9,B
2018,410,SCHOOL B,7942,9,Current EL,0,1,281,9,0,Fall,Math 9,C
2018,410,SCHOOL B,8021,9,Current EL,0,1,281,11,0,Fall,Math 9,A-
2018,410,SCHOOL B,8329,9,Current EL,0,1,281,6,0,Fall,Math 9,A
2018,410,SCHOOL B,8619,9,Current EL,0,1,281,2,0,Fall,Math 9,F
2018,410,SCHOOL B,8789,9,Current EL,0,1,281,7,0,Fall,Math 9,C-
2018,410,SCHOOL B,8903,9,Current EL,1,1,281,20,0,Fall,Math 9,B
2018,410,SCHOOL B,9248,9,Current EL,0,1,281,9,0,Fall,Math 9,C
2018,410,SCHOOL B,9324,9,Current EL,0,1,281,3,0,Fall,Math 9,A+
2018,410,SCHOOL B,9328,9,Current EL,0,1,281,0,0,Fall,Math 9,F
2018,410,SCHOOL B,9379,9,Current EL,0,1,281,24,0,Fall,Math 9,F
2018,410,SCHOOL B,9628,9,Current EL,1,1,281,22,0,Fall,Math 9,B+
2018,410,SCHOOL B,10038,9,Current EL,0,1,281,9,0,Fall,Math 9,B+
2018,410,SCHOOL B,10045,9,Current EL,0,1,281,7,0,Fall,Math 9,A+
2018,410,SCHOOL B,10094,9,Current EL,0,1,281,9,0,Fall,Math 9,C
2018,410,SCHOOL B,10379,9,Current EL,0,1,281,5,0,Fall,Math 9,A-
2018,410,SCHOOL B,10392,9,Current EL,0,1,281,19,0,Fall,Math 9,C
2018,410,SCHOOL B,10527,9,Current EL,0,1,281,15,0,Fall,Math 9,A+
2018,410,SCHOOL B,11006,9,Current EL,0,1,281,4,0,Fall,Math 9,C
2018,410,SCHOOL B,11190,9,Current EL,0,1,281,1,0,Fall,Math 9,C-
2018,410,SCHOOL B,11376,9,Current EL,1,1,281,20,0,Fall,Math 9,C-
2018,410,SCHOOL B,11417,9,Current EL,1,1,281,7,0,Fall,Math 9,C
2018,410,SCHOOL B,11509,9,Current EL,0,1,53,23,0,Fall,Math 9,F
2018,410,SCHOOL B,11599,9,Current EL,0,1,157,1,0,Fall,Math 9,F
2018,410,SCHOOL B,11790,9,Current EL,0,1,281,24,0,Fall,Math 9,A+
2018,410,SCHOOL B,11814,9,Current EL,0,1,281,5,0,Fall,Math 9,F
2018,410,SCHOOL B,12032,9,Current EL,0,1,281,3,0,Fall,Math 9,A-
2018,410,SCHOOL B,12448,9,Current EL,0,1,235,9,0,Fall,Math 9,B
2018,410,SCHOOL B,12662,9,Current EL,0,1,281,6,0,Fall,Math 9,F
2018,410,SCHOOL B,12871,9,Current EL,1,1,281,9,0,Fall,Math 9,C
2018,410,SCHOOL B,13064,9,Current EL,1,1,281,22,0,Fall,Math 9,A+
2018,410,SCHOOL B,13109,9,Current EL,0,1,281,4,0,Fall,Math 9,A-
2018,410,SCHOOL B,13185,9,Current EL,0,1,281,6,0,Fall,Math 9,F
2018,410,SCHOOL B,13746,9,Current EL,0,1,281,7,0,Fall,Math 9,C+
2018,410,SCHOOL B,13999,9,Current EL,0,1,281,4,0,Fall,Math 9,F
2018,410,SCHOOL B,14019,9,Current EL,0,1,281,15,0,Fall,Math 9,C+
2018,410,SCHOOL B,14383,9,Current EL,0,1,281,4,0,Fall,Math 9,B-
2018,410,SCHOOL B,14418,9,Current EL,0,1,281,18,0,Fall,Math 9,B-
2018,410,SCHOOL B,14479,9,Current EL,0,1,281,1,0,Fall,Math 9,C-
2018,410,SCHOOL B,14608,9,Current EL,1,1,281,12,0,Fall,Math 9,B
2018,410,SCHOOL B,15010,9,Current EL,0,1,281,6,0,Fall,Math 9,F
2018,410,SCHOOL B,15137,9,Current EL,0,1,281,3,0,Fall,Math 9,D+
2018,410,SCHOOL B,15288,9,Current EL,0,1,281,9,0,Fall,Math 9,C-
2018,410,SCHOOL B,15321,9,Current EL,0,1,281,6,0,Fall,Math 9,B
2018,410,SCHOOL B,15531,9,Current EL,0,1,281,6,0,Fall,Math 9,C-
2018,410,SCHOOL B,15853,9,Current EL,0,1,281,0,0,Fall,Math 9,B
2018,410,SCHOOL B,15951,9,Current EL,0,1,281,2,0,Fall,Math 9,A-
2018,410,SCHOOL B,15960,9,Current EL,0,1,281,3,0,Fall,Math 9,C-
2018,410,SCHOOL B,15995,9,Current EL,0,1,109,14,0,Fall,Math 9,C
2018,410,SCHOOL B,16273,9,Current EL,0,1,281,38,0,Fall,Math 9,F
2018,410,SCHOOL B,16381,9,Current EL,0,1,281,7,0,Fall,Math 9,I
2018,410,SCHOOL B,16418,9,Current EL,0,1,281,24,0,Fall,Math 9,C-
2018,410,SCHOOL B,16484,9,Current EL,0,1,256,8,0,Fall,Math 9,F
2018,410,SCHOOL B,16755,9,Current EL,0,1,281,2,0,Fall,Math 9,F
2018,410,SCHOOL B,16824,9,Current EL,0,1,281,0,0,Fall,Math 9,B-
2018,410,SCHOOL B,16827,9,Current EL,1,1,281,24,0,Fall,Math 9,B
2018,410,SCHOOL B,17061,9,Current EL,0,1,281,5,0,Fall,Math 9,C-
2018,410,SCHOOL B,17101,9,Current EL,0,1,281,9,0,Fall,Math 9,C-
2018,410,SCHOOL B,17368,9,Current EL,0,1,281,23,0,Fall,Math 9,F
2018,410,SCHOOL B,17637,9,Current EL,0,1,281,7,0,Fall,Math 9,B
2018,410,SCHOOL B,17795,9,Current EL,0,1,281,4,0,Fall,Math 9,A-
2018,410,SCHOOL B,18147,9,Current EL,0,1,281,23,0,Fall,Math 9,A
2018,410,SCHOOL B,19452,9,Current EL,0,1,281,11,0,Fall,Math 9,F
2018,410,SCHOOL B,19542,9,Current EL,0,1,281,22,0,Fall,Math 9,D-
2018,410,SCHOOL B,19600,9,Current EL,0,1,281,13,0,Fall,Math 9,D-
2018,410,SCHOOL B,19932,9,Current EL,0,1,261,3,0,Fall,Math 9,F
2018,410,SCHOOL B,20088,9,Current EL,0,1,281,9,0,Fall,Math 9,F
2018,410,SCHOOL B,20358,9,Current EL,0,1,281,6,0,Fall,Math 9,F
2018,410,SCHOOL B,20367,9,Current EL,0,1,281,6,0,Fall,Math 9,B
2018,410,SCHOOL B,20710,9,Current EL,0,1,281,4,0,Fall,Math 9,D-
2018,410,SCHOOL B,20738,9,Current EL,1,1,188,18,0,Fall,Math 9,F
2018,410,SCHOOL B,20922,9,Current EL,0,1,281,38,0,Fall,Math 9,C
2018,410,SCHOOL B,20986,9,Current EL,1,1,281,8,0,Fall,Math 9,B
2017,410,SCHOOL B,11362,9,Current EL,0,1,283,28,1,Fall,Math 9,A+
2017,410,SCHOOL B,1322,9,Current EL,0,1,283,54,2,Fall,Math 9,C-
2017,410,SCHOOL B,1862,9,Current EL,0,1,283,56,2,Fall,Math 9,B
2017,410,SCHOOL B,3672,9,Current EL,0,1,283,75,2,Fall,Math 9,F
2017,410,SCHOOL B,4053,9,Current EL,0,1,283,62,2,Fall,Math 9,B-
2017,410,SCHOOL B,4271,9,Current EL,1,1,283,52,2,Fall,Math 9,B
2017,410,SCHOOL B,7216,9,Current EL,0,1,252,71,2,Fall,Math 9,B-
2017,410,SCHOOL B,11844,9,Current EL,0,1,283,33,2,Fall,Math 9,A
2017,410,SCHOOL B,14288,9,Current EL,0,1,283,59,2,Fall,Math 9,C
2017,410,SCHOOL B,18025,9,Current EL,0,1,283,47,2,Fall,Math 9,C-
2018,410,SCHOOL B,14385,9,Current EL,0,1,281,27,2,Fall,Math 9,F
2018,410,SCHOOL B,17371,9,Current EL,0,1,281,27,2,Fall,Math 9,C
2017,410,SCHOOL B,2010,9,Current EL,0,1,283,73,3,Fall,Math 9,D+
2017,410,SCHOOL B,7892,9,Current EL,1,1,283,56,3,Fall,Math 9,A
2017,410,SCHOOL B,15086,9,Current EL,1,1,283,64,3,Fall,Math 9,A
2018,410,SCHOOL B,137,9,Current EL,0,1,281,47,3,Fall,Math 9,C
2018,410,SCHOOL B,19247,9,Current EL,0,1,281,49,3,Fall,Math 9,C
2018,410,SCHOOL B,16698,9,Current EL,0,1,281,65,5,Fall,Math 9,A+
2018,410,SCHOOL B,13351,9,Current EL,1,1,281,76,7,Fall,Math 9,A+
2017,410,SCHOOL B,3310,9,Current EL,1,1,283,59,84,Fall,Math 9,C+
2017,410,SCHOOL B,7769,9,Former EL,1,1,283,8,0,Fall,Math 9,D
2017,410,SCHOOL B,11241,9,Former EL,1,1,283,1,0,Fall,Math 9,A+
2018,410,SCHOOL B,1419,9,Former EL,0,1,281,3,0,Fall,Math 9,C-
2018,410,SCHOOL B,1752,9,Former EL,0,1,281,1,0,Fall,Math 9,C+
2018,410,SCHOOL B,2221,9,Former EL,0,1,281,6,0,Fall,Math 9,A-
2018,410,SCHOOL B,5095,9,Former EL,0,1,281,20,0,Fall,Math 9,C
2018,410,SCHOOL B,6755,9,Former EL,0,1,281,8,0,Fall,Math 9,A-
2018,410,SCHOOL B,7880,9,Former EL,0,1,281,37,0,Fall,Math 9,C-
2018,410,SCHOOL B,8961,9,Former EL,0,1,281,2,0,Fall,Math 9,D+
2018,410,SCHOOL B,9717,9,Former EL,1,1,281,9,0,Fall,Math 9,A+
2018,410,SCHOOL B,9970,9,Former EL,0,1,281,6,0,Fall,Math 9,B+
2018,410,SCHOOL B,11959,9,Former EL,0,1,281,4,0,Fall,Math 9,B
2018,410,SCHOOL B,15251,9,Former EL,0,1,281,3,0,Fall,Math 9,B
2018,410,SCHOOL B,16203,9,Former EL,0,1,281,7,0,Fall,Math 9,F
2018,410,SCHOOL B,18383,9,Former EL,0,1,147,8,0,Fall,Math 9,A-
2018,410,SCHOOL B,18790,9,Former EL,0,1,281,10,0,Fall,Math 9,C
2018,410,SCHOOL B,18953,9,Former EL,0,1,281,3,0,Fall,Math 9,A
2018,410,SCHOOL B,19382,9,Former EL,0,1,281,4,0,Fall,Math 9,C-
2018,410,SCHOOL B,20340,9,Former EL,0,1,281,9,0,Fall,Math 9,A-
2018,410,SCHOOL B,21312,9,Former EL,0,1,281,0,0,Fall,Math 9,C-
2017,410,SCHOOL B,6584,9,Former EL,0,1,283,39,1,Fall,Math 9,C-
2017,410,SCHOOL B,6920,9,Former EL,0,1,283,34,1,Fall,Math 9,B-
2017,410,SCHOOL B,11348,9,Former EL,0,1,283,52,1,Fall,Math 9,F
2018,410,SCHOOL B,16065,9,Former EL,1,1,281,56,1,Fall,Math 9,C+
2018,410,SCHOOL B,17885,9,Former EL,0,1,281,42,1,Fall,Math 9,D+
2017,410,SCHOOL B,3429,9,Former EL,1,1,283,46,2,Fall,Math 9,A-
2018,410,SCHOOL B,1278,9,Former EL,0,1,281,38,2,Fall,Math 9,D+
2017,410,SCHOOL B,408,9,Never EL,1,1,283,14,0,Fall,Math 9,A
2017,410,SCHOOL B,411,9,Never EL,1,1,283,6,0,Fall,Math 9,C+
2017,410,SCHOOL B,604,9,Never EL,0,1,283,6,0,Fall,Math 9,C-
2017,410,SCHOOL B,2611,9,Never EL,0,1,283,5,0,Fall,Math 9,A+
2017,410,SCHOOL B,2739,9,Never EL,0,1,283,1,0,Fall,Math 9,A+
2017,410,SCHOOL B,2786,9,Never EL,1,1,283,2,0,Fall,Math 9,B
2017,410,SCHOOL B,2951,9,Never EL,1,1,283,17,0,Fall,Math 9,B
2017,410,SCHOOL B,7262,9,Never EL,0,1,283,34,0,Fall,Math 9,A
2017,410,SCHOOL B,7298,9,Never EL,0,1,283,1,0,Fall,Math 9,B-
2017,410,SCHOOL B,7640,9,Never EL,0,1,283,8,0,Fall,Math 9,B
2017,410,SCHOOL B,7719,9,Never EL,0,1,283,2,0,Fall,Math 9,D
2017,410,SCHOOL B,8015,9,Never EL,0,1,283,3,0,Fall,Math 9,A-
2017,410,SCHOOL B,10420,9,Never EL,1,1,283,0,0,Fall,Math 9,F
2018,410,SCHOOL B,545,9,Never EL,0,1,281,4,0,Fall,Math 9,C
2018,410,SCHOOL B,575,9,Never EL,0,1,281,6,0,Fall,Math 9,C-
2018,410,SCHOOL B,618,9,Never EL,1,1,281,5,0,Fall,Math 9,A
2018,410,SCHOOL B,1178,9,Never EL,0,1,281,16,0,Fall,Math 9,A+
2018,410,SCHOOL B,1420,9,Never EL,0,1,281,8,0,Fall,Math 9,A
2018,410,SCHOOL B,2214,9,Never EL,0,1,281,15,0,Fall,Math 9,B
2018,410,SCHOOL B,3071,9,Never EL,0,1,281,24,0,Fall,Math 9,A
2018,410,SCHOOL B,3699,9,Never EL,1,1,276,1,0,Fall,Math 9,B+
2018,410,SCHOOL B,3708,9,Never EL,0,1,281,9,0,Fall,Math 9,B+
2018,410,SCHOOL B,4144,9,Never EL,0,1,281,1,0,Fall,Math 9,A
2018,410,SCHOOL B,4340,9,Never EL,0,1,281,1,0,Fall,Math 9,A+
2018,410,SCHOOL B,4383,9,Never EL,0,1,281,0,0,Fall,Math 9,D
2018,410,SCHOOL B,4574,9,Never EL,0,1,281,1,0,Fall,Math 9,C
2018,410,SCHOOL B,4890,9,Never EL,0,1,281,0,0,Fall,Math 9,B+
2018,410,SCHOOL B,5125,9,Never EL,0,1,281,1,0,Fall,Math 9,B
2018,410,SCHOOL B,5197,9,Never EL,0,1,281,7,0,Fall,Math 9,C-
2018,410,SCHOOL B,6579,9,Never EL,0,1,281,8,0,Fall,Math 9,A-
2018,410,SCHOOL B,7213,9,Never EL,1,1,281,5,0,Fall,Math 9,B
2018,410,SCHOOL B,7229,9,Never EL,1,1,281,18,0,Fall,Math 9,F
2018,410,SCHOOL B,7761,9,Never EL,1,1,281,6,0,Fall,Math 9,A-
2018,410,SCHOOL B,7852,9,Never EL,0,1,281,6,0,Fall,Math 9,A
2018,410,SCHOOL B,7858,9,Never EL,0,1,281,6,0,Fall,Math 9,C
2018,410,SCHOOL B,8121,9,Never EL,0,1,281,3,0,Fall,Math 9,A
2018,410,SCHOOL B,8397,9,Never EL,1,1,281,7,0,Fall,Math 9,F
2018,410,SCHOOL B,8603,9,Never EL,1,1,281,37,0,Fall,Math 9,B+
2018,410,SCHOOL B,8835,9,Never EL,0,1,281,3,0,Fall,Math 9,A
2018,410,SCHOOL B,8888,9,Never EL,0,1,281,17,0,Fall,Math 9,C
2018,410,SCHOOL B,8950,9,Never EL,0,1,281,5,0,Fall,Math 9,B
2018,410,SCHOOL B,9018,9,Never EL,1,1,281,6,0,Fall,Math 9,A-
2018,410,SCHOOL B,9057,9,Never EL,0,1,281,3,0,Fall,Math 9,B
2018,410,SCHOOL B,9165,9,Never EL,0,1,281,8,0,Fall,Math 9,B-
2018,410,SCHOOL B,9214,9,Never EL,0,1,281,2,0,Fall,Math 9,A
2018,410,SCHOOL B,9293,9,Never EL,1,1,281,13,0,Fall,Math 9,C+
2018,410,SCHOOL B,9498,9,Never EL,0,1,281,6,0,Fall,Math 9,D+
2018,410,SCHOOL B,9950,9,Never EL,0,1,281,7,0,Fall,Math 9,B+
2018,410,SCHOOL B,10055,9,Never EL,0,1,281,2,0,Fall,Math 9,D
2018,410,SCHOOL B,10591,9,Never EL,0,1,281,0,0,Fall,Math 9,D-
2018,410,SCHOOL B,10689,9,Never EL,0,1,281,9,0,Fall,Math 9,B-
2018,410,SCHOOL B,11162,9,Never EL,0,1,281,15,0,Fall,Math 9,C+
2018,410,SCHOOL B,11165,9,Never EL,1,1,281,1,0,Fall,Math 9,A
2018,410,SCHOOL B,11251,9,Never EL,0,1,281,1,0,Fall,Math 9,B+
2018,410,SCHOOL B,11436,9,Never EL,0,1,281,9,0,Fall,Math 9,C
2018,410,SCHOOL B,11483,9,Never EL,0,1,281,20,0,Fall,Math 9,C-
2018,410,SCHOOL B,11551,9,Never EL,0,1,281,9,0,Fall,Math 9,F
2018,410,SCHOOL B,12098,9,Never EL,0,1,281,16,0,Fall,Math 9,D-
2018,410,SCHOOL B,12312,9,Never EL,1,1,281,5,0,Fall,Math 9,A
2018,410,SCHOOL B,12356,9,Never EL,0,1,281,3,0,Fall,Math 9,A
2018,410,SCHOOL B,12574,9,Never EL,0,1,281,3,0,Fall,Math 9,B
2018,410,SCHOOL B,12914,9,Never EL,0,1,281,16,0,Fall,Math 9,C
2018,410,SCHOOL B,12961,9,Never EL,0,1,281,2,0,Fall,Math 9,A
2018,410,SCHOOL B,12991,9,Never EL,0,1,281,7,0,Fall,Math 9,B
2018,410,SCHOOL B,13273,9,Never EL,0,1,281,32,0,Fall,Math 9,A-
2018,410,SCHOOL B,13747,9,Never EL,0,1,281,7,0,Fall,Math 9,A
2018,410,SCHOOL B,13824,9,Never EL,0,1,281,5,0,Fall,Math 9,B+
2018,410,SCHOOL B,13996,9,Never EL,0,1,281,20,0,Fall,Math 9,C
2018,410,SCHOOL B,14067,9,Never EL,0,1,281,1,0,Fall,Math 9,F
2018,410,SCHOOL B,14137,9,Never EL,0,1,281,9,0,Fall,Math 9,A
2018,410,SCHOOL B,14144,9,Never EL,0,1,281,6,0,Fall,Math 9,C-
2018,410,SCHOOL B,14316,9,Never EL,0,1,281,38,0,Fall,Math 9,D
2018,410,SCHOOL B,16388,9,Never EL,0,1,281,15,0,Fall,Math 9,B-
2018,410,SCHOOL B,17881,9,Never EL,0,1,281,4,0,Fall,Math 9,F
2018,410,SCHOOL B,17972,9,Never EL,1,1,281,21,0,Fall,Math 9,B-
2018,410,SCHOOL B,18103,9,Never EL,0,1,281,7,0,Fall,Math 9,C
2018,410,SCHOOL B,19174,9,Never EL,0,1,281,7,0,Fall,Math 9,B
2017,410,SCHOOL B,1030,9,Never EL,0,1,283,35,1,Fall,Math 9,A-
2017,410,SCHOOL B,1981,9,Never EL,0,1,283,37,1,Fall,Math 9,C
2017,410,SCHOOL B,3641,9,Never EL,0,1,283,59,1,Fall,Math 9,C
2017,410,SCHOOL B,8350,9,Never EL,0,1,283,26,1,Fall,Math 9,B+
2017,410,SCHOOL B,9115,9,Never EL,1,1,283,38,1,Fall,Math 9,F
2017,410,SCHOOL B,10993,9,Never EL,0,1,283,55,1,Fall,Math 9,B-
2017,410,SCHOOL B,12764,9,Never EL,1,1,283,30,1,Fall,Math 9,C+
2018,410,SCHOOL B,268,9,Never EL,0,1,281,55,1,Fall,Math 9,C
2018,410,SCHOOL B,1084,9,Never EL,1,1,281,22,1,Fall,Math 9,B
2018,410,SCHOOL B,17806,9,Never EL,0,1,281,33,1,Fall,Math 9,C-
2018,410,SCHOOL B,19193,9,Never EL,1,1,281,31,1,Fall,Math 9,A
2017,410,SCHOOL B,1409,9,Never EL,0,1,283,37,2,Fall,Math 9,A-
2017,410,SCHOOL B,1871,9,Never EL,0,1,283,51,2,Fall,Math 9,C+
2017,410,SCHOOL B,2555,9,Never EL,0,1,283,51,2,Fall,Math 9,A
2017,410,SCHOOL B,4102,9,Never EL,0,1,283,30,2,Fall,Math 9,B+
2017,410,SCHOOL B,5255,9,Never EL,0,1,283,28,2,Fall,Math 9,A+
2017,410,SCHOOL B,5561,9,Never EL,1,1,283,37,2,Fall,Math 9,C-
2017,410,SCHOOL B,13257,9,Never EL,0,1,283,47,2,Fall,Math 9,A-
2017,410,SCHOOL B,14036,9,Never EL,0,1,275,50,2,Fall,Math 9,D
2017,410,SCHOOL B,14176,9,Never EL,0,1,283,38,2,Fall,Math 9,C
2017,410,SCHOOL B,14797,9,Never EL,0,1,283,50,2,Fall,Math 9,A
2017,410,SCHOOL B,19450,9,Never EL,0,1,283,53,2,Fall,Math 9,A-
2017,410,SCHOOL B,20553,9,Never EL,0,1,283,50,2,Fall,Math 9,D
2018,410,SCHOOL B,3574,9,Never EL,1,1,281,35,2,Fall,Math 9,I
2018,410,SCHOOL B,7943,9,Never EL,1,1,281,50,2,Fall,Math 9,A-
2018,410,SCHOOL B,11639,9,Never EL,0,1,281,43,2,Fall,Math 9,B
2018,410,SCHOOL B,11813,9,Never EL,0,1,281,42,2,Fall,Math 9,A+
2018,410,SCHOOL B,12906,9,Never EL,0,1,281,36,2,Fall,Math 9,C
2018,410,SCHOOL B,17096,9,Never EL,0,1,281,44,2,Fall,Math 9,D+
2018,410,SCHOOL B,20651,9,Never EL,0,1,281,32,2,Fall,Math 9,A-
2018,410,SCHOOL B,21637,9,Never EL,1,1,281,38,2,Fall,Math 9,F
2017,410,SCHOOL B,12956,9,Never EL,0,1,283,50,3,Fall,Math 9,A+
2017,410,SCHOOL B,13028,9,Never EL,0,1,265,38,3,Fall,Math 9,C
2017,410,SCHOOL B,13129,9,Never EL,1,1,283,54,3,Fall,Math 9,A
2017,410,SCHOOL B,17157,9,Never EL,0,1,283,72,3,Fall,Math 9,C-
2018,410,SCHOOL B,5736,9,Never EL,0,1,281,67,3,Fall,Math 9,A+
2018,410,SCHOOL B,8704,9,Never EL,1,1,281,47,3,Fall,Math 9,A
2018,410,SCHOOL B,9542,9,Never EL,0,1,281,53,3,Fall,Math 9,B
2018,410,SCHOOL B,14490,9,Never EL,1,1,281,88,4,Fall,Math 9,B
2017,410,SCHOOL B,7853,9,Never EL,0,1,283,75,5,Fall,Math 9,F
2018,410,SCHOOL B,399,9,Never EL,1,1,281,84,7,Fall,Math 9,C
2017,420,SCHOOL C,37,9,Current EL,0,0,283,5,0,Fall,Math 9,F
2017,420,SCHOOL C,1260,9,Current EL,0,0,283,18,0,Fall,Math 9,B-
2017,420,SCHOOL C,1339,9,Current EL,0,0,275,9,0,Fall,Math 9,D
2017,420,SCHOOL C,1736,9,Current EL,0,0,283,9,0,Fall,Math 9,P
2017,420,SCHOOL C,2167,9,Current EL,0,0,261,5,0,Fall,Math 9,B
2017,420,SCHOOL C,2266,9,Current EL,0,0,255,13,0,Fall,Math 9,A
2017,420,SCHOOL C,2474,9,Current EL,0,0,239,7,0,Fall,Math 9,D-
2017,420,SCHOOL C,2924,9,Current EL,1,0,283,11,0,Fall,Math 9,A+
2017,420,SCHOOL C,2975,9,Current EL,0,0,283,19,0,Fall,Math 9,A
2017,420,SCHOOL C,3111,9,Current EL,0,0,283,3,0,Fall,Math 9,F
2017,420,SCHOOL C,3652,9,Current EL,0,0,283,0,0,Fall,Math 9,C
2017,420,SCHOOL C,4197,9,Current EL,0,0,283,5,0,Fall,Math 9,F
2017,420,SCHOOL C,4293,9,Current EL,0,0,203,6,0,Fall,Math 9,B+
2017,420,SCHOOL C,4400,9,Current EL,1,0,283,1,0,Fall,Math 9,D
2017,420,SCHOOL C,4594,9,Current EL,0,0,283,5,0,Fall,Math 9,A
2017,420,SCHOOL C,5333,9,Current EL,0,0,283,6,0,Fall,Math 9,C
2017,420,SCHOOL C,6776,9,Current EL,0,0,283,8,0,Fall,Math 9,C
2017,420,SCHOOL C,6789,9,Current EL,0,0,283,30,0,Fall,Math 9,B
2017,420,SCHOOL C,8803,9,Current EL,0,0,283,0,0,Fall,Math 9,A
2017,420,SCHOOL C,9048,9,Current EL,0,0,283,6,0,Fall,Math 9,A
2017,420,SCHOOL C,9070,9,Current EL,0,0,283,4,0,Fall,Math 9,B
2017,420,SCHOOL C,10366,9,Current EL,0,0,283,6,0,Fall,Math 9,D
2017,420,SCHOOL C,10449,9,Current EL,0,0,283,11,0,Fall,Math 9,F
2017,420,SCHOOL C,10522,9,Current EL,0,0,196,22,0,Fall,Math 9,C
2017,420,SCHOOL C,10683,9,Current EL,0,0,283,4,0,Fall,Math 9,A
2017,420,SCHOOL C,11053,9,Current EL,0,0,283,3,0,Fall,Math 9,A+
2017,420,SCHOOL C,11076,9,Current EL,0,0,283,3,0,Fall,Math 9,D
2017,420,SCHOOL C,11081,9,Current EL,0,0,283,0,0,Fall,Math 9,C
2017,420,SCHOOL C,12749,9,Current EL,0,0,281,7,0,Fall,Math 9,B
2017,420,SCHOOL C,13455,9,Current EL,0,0,283,9,0,Fall,Math 9,D
2017,420,SCHOOL C,13732,9,Current EL,0,0,43,4,0,Fall,Math 9,A
2017,420,SCHOOL C,14017,9,Current EL,0,0,283,6,0,Fall,Math 9,B-
2017,420,SCHOOL C,14716,9,Current EL,0,0,283,1,0,Fall,Math 9,A
2017,420,SCHOOL C,15094,9,Current EL,0,0,283,13,0,Fall,Math 9,F
2017,420,SCHOOL C,15099,9,Current EL,0,0,283,18,0,Fall,Math 9,B
2017,420,SCHOOL C,15101,9,Current EL,0,0,283,0,0,Fall,Math 9,B
2017,420,SCHOOL C,15147,9,Current EL,0,0,283,25,0,Fall,Math 9,A-
2017,420,SCHOOL C,15372,9,Current EL,0,0,283,2,0,Fall,Math 9,D
2017,420,SCHOOL C,15661,9,Current EL,1,0,283,4,0,Fall,Math 9,B
2017,420,SCHOOL C,16029,9,Current EL,0,0,243,0,0,Fall,Math 9,F
2017,420,SCHOOL C,16044,9,Current EL,0,0,283,7,0,Fall,Math 9,D
2017,420,SCHOOL C,16318,9,Current EL,0,0,283,9,0,Fall,Math 9,F
2017,420,SCHOOL C,17235,9,Current EL,0,0,283,7,0,Fall,Math 9,B+
2017,420,SCHOOL C,17499,9,Current EL,0,0,283,0,0,Fall,Math 9,F
2017,420,SCHOOL C,17897,9,Current EL,0,0,283,2,0,Fall,Math 9,C+
2017,420,SCHOOL C,18127,9,Current EL,0,0,283,0,0,Fall,Math 9,A
2017,420,SCHOOL C,18260,9,Current EL,0,0,283,5,0,Fall,Math 9,A
2017,420,SCHOOL C,18696,9,Current EL,0,0,283,5,0,Fall,Math 9,D-
